ID	Control	Treatment
8262_at	10.18554604	9.68811797
8263_at	8.333334616	6.144806182
8264_at	6.454145179	5.708055596
8265_at	7.17642963	9.843497545
8266_at	6.942693287	8.102408798
8267_at	7.434937669	8.696327799
8268_at	6.938607039	7.095982704
8269_f_at	11.4792232	7.730111542
8270_f_at	12.03529055	9.551812763
8271_at	9.017891401	5.075460781
8272_at	4.193690492	2.863318756
8273_at	4.462972906	4.443262382
8274_at	7.248586998	4.758667108
8275_at	6.946448025	5.460947534
8276_at	2.830581209	3.472855915
8277_at	7.021502805	7.392454643
8278_at	8.280579965	8.523898575
8279_at	5.873888821	5.813526733
8280_at	8.040259531	7.991476192
8281_at	8.75437315	7.689997705
8282_at	8.318204935	8.400970036
8283_at	7.883564417	7.817606503
8284_at	2.897236483	2.93821287
8285_at	4.657299365	5.364935306
8286_at	8.041227421	7.996630943
8287_at	3.123184781	4.129463839
8288_at	9.026607077	12.09495188
8289_at	5.668257226	6.026112655
8290_at	6.472003646	5.466047717
8291_at	10.9347624	10.20619047
8292_at	11.02894779	9.246484875
8293_at	10.20055035	6.104384076
8294_at	5.365855834	10.75175765
8295_at	7.15381787	8.867484887
8296_at	3.981667252	4.293863145
8297_at	6.875625497	8.004469295
8298_at	7.898541457	7.817641949
8299_at	8.453314934	7.949812703
8300_f_at	11.70778968	9.443785345
8301_at	2.773971667	3.358573707
8302_at	7.44944279	6.258759938
8303_at	4.022693886	7.967773528
8304_at	6.662752234	6.70231168
8305_at	6.917039805	4.013909259
8306_at	7.947142589	6.098931664
8307_at	8.268465204	6.828066331
8308_at	3.551773508	3.716475526
8309_at	9.770726737	6.438706774
8310_at	7.577205935	7.13754138
8311_at	8.463685338	8.366611841
8312_at	8.844183181	7.316715421
8313_at	6.878285993	8.359474322
8314_g_at	5.857831087	8.439365793
8315_i_at	2.815654506	6.427984145
8316_at	4.567969324	5.17433704
8317_at	5.375881795	4.2101767
8318_at	9.0960295	7.533013974
8319_at	8.569111302	5.483759397
8320_at	9.887703651	8.939890286
8321_at	11.28723075	9.30907608
8322_at	4.558852373	4.832981764
8323_at	6.716384699	6.314168213
8324_at	6.10321498	5.583321131
8325_at	3.434309748	3.471411074
8326_at	6.101434796	5.508360293
8327_at	5.074580505	3.729178655
8328_at	6.422541849	4.427628349
8329_at	4.631557774	4.591616175
8330_at	7.268982043	8.22540681
8331_at	8.561969613	10.24180745
8332_at	6.321647872	6.327425273
8333_at	3.369439871	3.07540978
8334_at	7.140973898	6.479496448
8335_at	5.420670373	7.07851355
8336_at	11.45028086	8.488447752
8337_at	5.224736082	5.265790448
8338_at	10.55523605	8.603270317
8339_at	6.909867726	10.0499066
8340_at	5.315994754	6.374179466
8341_at	8.09227337	8.251367683
8342_at	7.840678111	10.06308883
8343_at	8.576329145	9.177304155
8344_at	6.156998417	5.803288906
8345_at	6.862257572	5.107773116
8346_at	3.966790837	4.545341128
8347_at	4.796773212	5.112950486
8348_i_at	5.051345935	5.668954515
8349_f_at	6.917546097	6.992875566
8350_at	3.41549415	3.699914247
8351_at	7.407957225	6.853848247
8352_at	3.569979492	4.160326884
8353_at	8.03541607	7.788879063
8354_at	6.972933358	8.298955792
8355_at	7.942689643	6.960070608
8356_at	3.060671547	2.818594276
8357_at	4.751372969	5.238133802
8358_at	7.747555096	8.092271006
8359_at	8.02707196	7.272616597
8360_at	6.327934562	5.868441558
8361_at	10.09183318	10.08595872
8362_at	6.687180238	6.294738812
8363_at	6.1373591	3.428302021
8364_at	10.12630011	8.669086092
8365_at	6.842649427	8.19346463
8366_at	6.527365716	6.427075575
8367_at	4.814999787	3.214091921
8368_i_at	9.628647416	7.089092755
8369_f_at	11.98500306	9.849555358
8370_at	7.637861444	5.138142168
8371_at	5.567192742	4.847922216
8372_at	4.16154249	4.638385659
8373_at	6.182184775	5.869921989
8374_at	6.427644628	7.154101683
8375_at	7.097453957	8.562033792
8376_at	7.905599921	6.987499819
8377_at	5.755873951	8.717148992
8378_at	5.807455619	9.540178448
8379_at	4.287214433	7.057256167
8380_at	7.31972612	11.08898876
8381_at	6.894451208	6.242899098
8382_at	2.885878927	2.780627894
8383_at	5.484485907	5.637972593
8384_f_at	12.63674418	11.59797189
8385_at	3.985450473	5.079467739
8386_at	6.711145671	8.310185974
8387_at	6.462152025	8.592697714
8388_at	5.539067358	5.369151795
8389_at	8.094367911	8.616040107
8390_at	5.361757949	4.511883604
8391_at	6.438281862	6.530495895
8392_at	10.86571505	8.625787608
8393_at	5.238215151	4.212287563
8394_at	3.649771285	4.567198415
8395_at	7.029111422	6.774937329
8396_at	4.486131601	3.763805729
8397_at	7.4582611	7.122975157
8398_at	9.722977638	8.624618088
8399_at	4.435483241	7.438934591
8400_at	10.39010287	11.55500726
8401_at	7.20950605	7.228328003
8402_at	6.519811307	8.330794126
8403_at	4.866720858	5.128006744
8404_at	8.912180925	9.110995836
8405_at	4.844843981	4.452640895
8406_at	8.169285724	5.474341714
8407_at	6.524147663	5.708162368
8408_at	6.41160755	5.044197631
8409_at	5.673308594	7.293154872
8410_at	5.526088454	6.944880932
8411_at	6.47688521	5.837046166
8412_at	7.540566851	8.574697969
8413_at	3.428374331	3.942063873
8414_at	9.689206747	10.77447703
8415_at	8.897265088	8.260955274
8416_at	5.622073156	6.74602738
8417_at	4.822333399	6.194950357
8418_at	6.313898781	6.694916688
8419_at	5.80655625	4.786374509
8420_at	6.638692137	8.149259252
8421_at	5.829464951	5.895951699
8422_at	6.426506885	7.07140542
8423_at	8.21396977	8.480049024
8424_at	6.194567137	6.882768659
8425_s_at	10.92140131	9.244239256
8426_at	5.433600243	6.279573328
8427_at	4.632380546	6.521280227
8428_at	8.645900958	11.71796777
8429_at	5.410543581	7.170645334
8430_at	6.297961672	7.917280713
8431_at	5.513958629	5.783992334
8432_at	5.743910327	5.811958947
8433_at	7.022908153	7.017449759
8434_at	5.987673798	7.601529693
8435_at	8.692492188	7.931531859
8436_at	9.657442642	9.884697343
8437_at	5.822401553	7.24686602
8438_at	6.155902753	4.350782662
8439_at	4.585839877	4.730821878
8440_at	6.762121103	6.413705157
8441_at	5.63433169	5.382380375
8442_g_at	6.612713437	5.733469751
8443_at	5.604129284	5.776872505
8444_at	8.701839383	7.282423564
8445_at	8.39417357	7.363793369
8446_at	6.828007394	7.592381324
8447_at	7.810323849	6.905338427
8448_at	5.372308644	4.283190243
8449_at	5.782880042	4.430144662
8450_at	3.369726124	3.598808532
8451_at	3.409018295	3.164186937
8452_at	7.470740375	6.125402024
8453_at	8.612285917	8.344060445
8454_at	8.836345297	8.819832044
8455_at	5.682546377	5.731293864
8456_at	7.652657555	6.283078372
8457_at	4.612437352	3.818141634
8458_at	6.004793115	4.283735296
8459_at	8.791408474	5.238709524
8460_at	7.960869603	5.205240776
8461_at	6.621249685	6.180755191
8462_at	7.670894921	6.91866227
8463_at	6.254264681	5.708690036
8464_at	4.065450951	4.364601999
8465_at	7.105989397	8.385712471
8466_at	7.943495698	7.462613454
8467_at	4.990840581	5.599507101
8468_at	3.898111772	3.265228313
8469_g_at	4.428892519	4.21377998
8470_at	5.083899093	4.826775336
8471_at	8.982126436	9.195980941
8472_at	6.450420778	6.133871235
8473_at	8.1584127	5.457519301
8474_at	6.230891872	9.278755521
8475_at	3.940725565	3.744828602
8476_at	7.245310548	4.924183953
8477_at	8.395887167	4.255023616
8478_at	11.3957622	7.346217819
8479_at	12.22321731	9.05509612
8480_at	9.895033809	10.2990684
8481_at	5.824460354	6.801210414
8482_at	6.046455811	7.224826118
8483_at	3.848375413	3.706131236
8484_at	8.976345788	6.805786308
8485_at	6.477642181	6.823166936
8486_at	6.16419195	5.319695171
8487_at	6.568240527	7.294584517
8488_at	5.729061845	3.289590432
8489_at	9.366023181	7.016435448
8490_at	8.354156625	8.458512939
8491_at	11.35938836	8.266952803
8492_at	7.620756788	7.84403904
8493_at	5.888296381	9.512236523
8494_at	6.471073545	6.109247472
8495_at	8.275546273	7.510902113
8496_at	4.700023098	4.438778092
8497_at	5.023339015	6.398448185
8498_at	5.577383743	6.708751132
8499_at	5.499357698	5.813198371
8500_at	6.892887295	5.708778513
8501_at	6.450540338	6.142437646
8502_at	4.540318339	4.76452457
8503_at	4.279688045	3.641083556
8504_at	9.586571886	11.69935505
8505_at	6.970708896	7.687109528
8506_at	7.3328628	8.03727599
8507_at	6.92193351	7.727804118
8508_at	5.936315237	7.027668054
8509_at	6.070998996	9.251099302
8510_at	7.150604404	7.677557086
8511_at	6.151546077	5.665882901
8512_at	8.756133106	6.885270481
8513_at	5.771611897	6.058167063
8514_at	4.121383773	4.316096748
8515_at	6.12919641	6.439581355
8516_at	7.440538399	6.638744725
8517_at	8.046450327	9.584811768
8518_at	11.05781706	11.25027192
8519_at	10.74269205	8.834973764
8520_at	7.873695625	8.705852701
8521_at	7.957180617	7.882611361
8522_at	4.365641282	10.76930268
8523_at	4.027691031	4.066867642
8524_at	7.935266742	6.400784694
8525_at	3.248097626	3.565215095
8526_at	7.13500292	11.62734161
8527_at	9.239434736	12.80930918
8528_at	6.06375309	10.11081413
8529_at	6.942488193	5.508940792
8530_g_at	8.389119566	7.33278825
8531_at	8.329945809	7.815067616
8532_at	6.047148416	6.368339495
8533_at	8.06668445	9.099588211
8534_at	7.367102843	5.404040224
8535_at	6.906301394	6.06027207
8536_at	5.278569542	5.429244345
8537_at	5.237487171	6.1509686
8538_at	10.37727053	9.953274448
8539_at	10.3519685	7.537145871
8540_at	3.17269547	3.889076556
8541_at	6.425974501	8.201945088
8542_at	4.523494714	4.322108531
8543_at	3.061590591	3.308129032
8544_at	5.597761909	4.914394112
8545_at	7.226896506	8.406347712
8546_at	7.948888868	5.845837792
8547_at	5.522635109	6.478958113
8548_at	6.642124453	7.269260399
8549_at	6.914807927	7.097128517
8550_at	8.247037452	7.674740381
8551_at	8.202063555	10.27682624
8552_at	7.78247074	7.907785201
8553_at	7.210212555	6.276381191
8554_at	5.760814665	5.102895614
8555_at	3.616693432	4.525022988
8556_at	7.495739123	7.654377172
8557_at	7.976631231	7.221699918
8558_at	6.253511434	6.529582749
8559_at	5.63242364	8.465376853
8560_at	10.48364428	12.32568976
8561_at	7.101557361	10.57269507
8562_at	7.570570592	5.729140214
8563_at	6.397590595	6.983291379
8564_at	5.593009295	6.740759791
8565_at	11.22923983	8.701709987
8566_at	6.393326511	7.65477745
8567_at	7.018227039	4.140357077
8568_at	10.12976343	9.363299387
8569_at	8.119126302	6.756584941
8570_at	3.832138728	3.951680266
8571_at	8.956209543	10.55083491
8572_at	5.023898316	6.520659934
8573_at	3.966281085	4.352256636
8574_at	5.540402056	5.285415557
8575_at	4.754071232	3.652580987
8576_at	8.479396188	6.90002785
8577_at	10.98646927	10.6138656
8578_at	7.740590096	8.42946583
8579_at	6.375670061	6.713434425
8580_at	6.705996241	6.930474361
8581_at	8.787378162	9.19045737
8582_at	5.620331528	6.2767252
8583_at	3.70842567	4.532662166
8584_at	5.137793453	6.581983905
8585_at	9.438130067	7.73424217
8586_at	7.770388877	5.293054619
8587_at	7.40265841	4.979077303
8588_at	5.915002515	5.489776256
8589_at	4.917346792	6.015528324
8590_at	2.82689087	2.810822845
8591_at	7.252260973	8.734386751
8592_at	6.742311632	6.759411252
8593_at	7.023990295	8.280418957
8594_at	2.786971058	3.095917465
8595_at	6.084675139	5.747291044
8596_at	8.076310008	8.896056218
8597_at	7.211596171	7.493085578
8598_at	4.88281638	5.385465619
8599_at	12.13137981	11.10862603
8600_at	9.164973136	6.566748443
8601_at	8.807743488	8.423943836
8602_at	4.101467524	3.938306166
8603_at	4.686785196	5.10916038
8604_at	5.257149143	5.226532508
8605_at	7.224273721	8.596416033
8606_at	3.356391552	3.064032961
8607_at	7.196400085	7.362336325
8608_at	7.572842146	7.977239718
8609_at	7.799871874	6.841915566
8610_at	6.051759196	6.439091158
8611_at	7.176490741	4.11115804
8612_at	12.33071279	9.581269253
8613_at	11.72400995	9.166849425
8614_at	9.769597015	9.172401971
8615_at	7.186313053	7.481507768
8616_at	5.839394184	7.925315012
8617_at	4.886357714	6.70740014
8618_at	9.897760033	5.342672872
8619_at	4.71540304	4.819904312
8620_at	5.946277196	5.743719961
8621_at	9.994015788	5.678921469
8622_at	4.045955114	2.935288891
8623_at	6.225785238	8.513729203
8624_at	7.059259283	6.752274871
8625_at	7.444397266	6.939029441
8626_at	6.156434842	6.522674136
8627_at	5.408977245	4.383728298
8628_at	2.930064111	3.215627748
8629_at	9.633581302	9.88810766
8630_at	3.406507021	3.783143391
8631_at	7.455465136	7.192692919
8632_at	4.151131929	5.182733018
8633_at	7.389711492	9.657121223
8634_at	5.988757544	6.209784187
8635_at	5.654885756	5.130608338
8636_at	9.690253277	7.726560799
8637_at	6.665292937	8.622211474
8638_at	6.684679057	6.394282573
8639_at	3.3489692	2.949428587
8640_at	8.567845908	7.834699966
8641_at	6.344842653	8.409002942
8642_at	6.78269268	11.10936092
8643_at	5.256325321	8.671867181
8644_at	4.403062205	6.584059325
8645_at	8.376838898	6.618108394
8646_at	10.41915464	6.874851875
8647_at	5.31257542	7.082192802
8648_at	5.178658479	4.45031306
8649_at	5.558907696	3.433712521
8650_at	8.054595206	4.267182095
8651_at	9.303679981	6.559115132
8652_at	5.069956185	4.906895051
8653_at	5.005250737	4.360740397
8654_at	6.258911249	5.24605873
8655_at	7.21734592	5.621340957
8656_at	5.499056628	7.204028478
8657_at	12.54145407	12.75198456
8658_at	4.240915582	4.011208316
8659_at	6.358640176	5.718356256
8660_at	7.789427757	9.508832315
8661_at	7.303449537	8.418666215
8662_at	11.7176883	9.058398626
8663_at	8.378600363	7.923339647
8664_at	7.319390665	7.069625619
8665_at	10.1271121	5.285118111
8666_at	8.735505299	10.63563379
8667_at	5.299394338	6.020736594
8668_at	12.38593709	8.531493566
8669_at	7.035469345	6.96007823
8670_at	3.539197984	3.133984675
8671_at	3.459379509	3.210970731
8672_at	6.22096443	5.639994763
8673_at	7.152245796	5.807938945
8674_at	3.966149639	4.231270315
8675_at	4.688203802	6.977220836
8676_at	6.621573498	6.439515546
8677_at	7.73127523	8.582097497
8678_at	5.895602035	7.465269727
8679_at	9.212234216	9.974880685
8680_at	5.499688936	5.847757877
8681_at	5.307941988	5.703773421
8682_at	3.896428527	4.312025138
8683_at	9.919402723	8.487683823
8684_at	6.76188612	6.516836597
8685_at	6.336506762	5.917538235
8686_at	5.525168905	5.672055526
8687_at	8.545986451	8.137735339
8688_at	6.501481516	5.986477138
8689_at	4.804301403	3.187161812
8690_at	8.35248703	5.092266873
8691_at	8.188150384	8.233249384
8692_at	9.323782142	7.904469925
8693_at	5.293175713	3.779311005
8694_at	6.555347879	5.907622449
8695_at	9.994315659	7.379293697
8696_at	4.704692232	6.112112525
8697_at	5.828566019	5.283488484
8698_at	7.594752054	7.562578185
8699_at	7.322071833	6.285612325
8700_at	4.07412274	3.917098239
8701_at	8.928814973	8.335137723
8702_at	4.790512741	5.319901002
8703_at	3.721392335	6.188346598
8704_at	9.156566333	8.34982361
8705_at	4.154163203	4.511065833
8706_at	3.037171015	4.211284742
8707_at	5.532920367	6.537673097
8708_at	4.098256677	7.282129458
8709_at	3.782185194	4.81954956
8710_at	4.960163758	4.481334765
8711_i_at	4.46509594	4.74484487
8712_r_at	5.144198861	5.42416694
8713_at	6.387242511	11.33755316
8714_at	6.311126526	7.042951333
8715_at	3.35379988	3.869459379
8716_s_at	6.199486721	7.763857899
8717_at	3.090118876	3.379454571
8718_at	3.245825933	3.349080348
8719_at	3.152013472	3.38205172
8720_f_at	6.939385589	11.57997729
8721_at	3.234482798	3.53441468
8722_at	4.453951865	4.859302306
8723_at	5.345567487	5.47816421
8724_at	5.62480261	10.04963436
8725_g_at	6.265878913	9.146814515
8726_at	5.879046432	7.84141773
8727_at	3.193384994	3.512750898
8728_at	3.027760946	2.694026604
8729_at	4.812405107	4.496696673
8730_g_at	10.40254161	12.06167851
8731_at	3.989331473	4.562081559
8732_at	4.432486187	4.603754012
8733_at	6.930251388	4.662144845
8734_at	4.330544681	4.83232109
8735_at	6.245162327	6.890303423
8736_at	5.725173192	4.740594029
8737_i_at	5.153122529	5.789481246
8738_s_at	5.994932425	8.642498816
8739_at	3.227091933	3.152819314
8740_f_at	2.797353328	2.328376805
8741_at	6.027393607	5.039048619
8742_at	5.221840909	5.160922647
8743_at	4.868256333	5.909366996
8744_at	5.868860716	7.354219875
8745_at	6.100537432	6.471003825
8746_at	3.911766182	3.95671407
8747_at	5.32620587	4.566598192
8748_at	4.171955359	5.229453282
8749_at	3.358476295	5.099528146
8750_at	3.972253387	3.241259648
8751_at	5.3543158	4.646160029
8752_f_at	6.254117251	4.299139785
8753_at	3.666431263	2.952942784
8754_at	6.259001288	3.209294283
8755_at	8.584412369	8.375297236
8756_i_at	10.39216435	11.26478399
8757_at	4.816605935	6.313105337
8758_g_at	4.22988946	5.441937232
8759_at	3.990130646	5.983368101
8760_at	3.529386139	3.596490409
8761_at	3.567790601	2.744428764
8762_at	6.7149622	6.367973982
8763_at	5.979297678	5.703758729
8764_at	5.461727997	7.915317623
8765_at	6.512430665	8.395414666
8766_at	6.219375496	6.813373701
8767_at	5.032018613	5.480722502
8768_at	5.34800439	7.963129318
8769_g_at	3.388632336	4.523473498
8770_i_at	3.153602487	3.365410098
8771_r_at	4.952273964	5.577013477
8772_at	8.648917166	9.638810894
8773_at	8.665742367	8.253279193
8774_at	9.725623659	8.394406697
8775_at	4.547946407	4.822054523
8776_at	8.824068134	4.770738922
8777_at	6.993446388	9.101157585
8778_at	3.788712037	3.380734652
8779_at	3.601721382	6.605520877
8780_at	4.632323139	5.741638724
8781_at	3.40613716	3.491436788
8782_at	3.790587228	3.835673239
8783_at	4.358728656	7.638792519
8784_s_at	4.658809337	6.674810079
8785_at	6.414559819	6.452027434
8786_f_at	6.479095109	11.6620287
8787_at	8.262944579	7.676147994
8788_at	7.468775553	11.26507945
8789_s_at	6.054811223	7.807400285
8790_s_at	9.722817515	9.163408753
8791_at	4.476645369	4.8339056
8792_at	3.745753286	4.261867942
8793_at	6.311941399	5.576916476
8794_i_at	4.443362873	4.235452169
8795_r_at	5.409426443	5.429218496
8796_at	6.499997792	6.387516454
8797_f_at	6.205517902	4.111832529
8798_at	4.123303811	3.81545708
8799_at	4.283235258	4.033146308
8800_at	4.553800518	4.876683505
8801_at	8.748872817	8.885027939
8802_at	6.009103162	6.573949885
8803_at	6.175051339	6.621506647
8804_at	9.577902191	6.960377653
8805_at	4.015976575	5.228457633
8806_at	6.731017998	5.726947602
8807_at	8.694991588	7.690153834
8808_at	8.230330077	6.876746712
8809_at	8.519409026	9.301678162
8810_at	9.415399608	7.144601777
8811_at	10.91122917	7.260897972
8812_at	8.736446722	4.179264398
8813_at	9.083011917	4.983553269
8814_at	9.197620623	7.685520813
8815_at	5.536177877	5.906689351
